3,3193.29,-400,-375.7,-163757.6,9.68467568,,3828
3,3193.29,-400,-377.3,-164134.9,9.70698932,,3827
3,3185.34,-400,-451.2,-164586.1,9.73367343,,3826
3,3193.29,-400,-319.2,-164905.3,9.752551017,,3825
3,3185.34,-400,-379.9,-165285.2,9.775018422,,3824
3,3193.29,-400,-371.5,-165656.7,9.796989048,,3823
3,3193.29,-400,-397.1,-166053.8,9.820473667,,3822
3,3185.34,-400,-378.9,-166432.7,9.842881931,,3821
3,3193.29,-400,-369.3,-166802,9.864722449,,3820
3,3185.34,-400,-412.9,-167214.9,9.889141484,,3819
3,3193.29,-400,-378.8,-167593.7,9.911543834,,3818
3,3193.29,-400,-372,-167965.7,9.933544031,,3817
3,3193.29,-400,-380,-168345.7,9.956017349,,3816
3,3193.29,-400,-377.5,-168723.2,9.978342817,,3815
3,3185.34,-400,-387.2,-169110.4,10.00124195,,3814
3,3193.29,-400,-376.8,-169487.2,10.02352602,,3813
3,3193.29,-400,-379.7,-169866.9,10.04598159,,3812
3,3193.29,-400,-380.1,-170247,10.06846083,,3811
3,3193.29,-400,-377,-170624,10.09075672,,3810
3,3193.29,-400,-393.8,-171017.8,10.11404618,,3809
3,3201.24,-400,-353.7,-171371.5,10.13496411,,3808
3,3193.29,-400,-377.6,-171749.1,10.15729549,,3807
3,3185.34,-400,-378.7,-172127.8,10.17969193,,3806
3,3185.34,-400,-400.9,-172528.7,10.20340128,,3805
3,3193.29,-400,-404.8,-172933.5,10.22734128,,3804
3,3189.31,-400,-389.9,-173323.4,10.25040008,,3803
3,3185.34,-400,-439.9,-173763.3,10.27641591,,3802
3,3193.29,-400,-375.9,-174139.2,10.29864675,,3801
3,3189.31,-400,-399.4,-174538.6,10.32226739,,3800
3,3193.29,-400,-377.5,-174916.1,10.34459286,,3799
3,3185.34,-400,-425.6,-175341.7,10.36976298,,3798
3,3189.31,-400,-390.4,-175732.1,10.39285136,,3797
3,3185.34,-400,-412,-176144.1,10.41721716,,3796
3,3193.29,-400,-374.9,-176519,10.43938887,,3795
3,3201.24,-400,-404.1,-176923.1,10.46328747,,3794
3,3181.36,-400,-407.5,-177330.6,10.48738715,,3793
3,3181.36,-400,-410.2,-177740.8,10.5116465,,3792
3,3193.29,-400,-374.6,-178115.4,10.53380046,,3791
3,3185.34,-400,-430.6,-178546,10.55926628,,3790
3,3181.36,-400,-445.9,-178991.9,10.58563695,,3789
3,3193.29,-400,-377.8,-179369.7,10.60798016,,3788
3,3189.31,-400,-439.2,-179808.9,10.63395458,,3787
3,3181.36,-400,-520.1,-180329,10.66471346,,3786
3,3193.29,-400,-378.7,-180707.7,10.6871099,,3785
3,3193.29,-400,-375.3,-181083,10.70930526,,3784
